"Gene"	"FC"	"FDR"	"pct.exp"
"358"	"ST6GALNAC5"	0.564431135941664	1.6196601430574e-91	94.8243496916063
"359"	"ST8SIA5"	0.392650257180855	1.79296897750952e-22	58.0048270313757
"360"	"STOX2"	-0.350963617082583	1.59196234353464e-20	44.3282381335479
"361"	"STX12"	0.439427086544552	1.72552227197322e-29	67.9270581925449
"362"	"STXBP5L"	0.66160828039868	3.41622675934183e-157	99.5441137034057
"363"	"SV2B"	0.586178306366309	6.94297777303046e-57	81.5231965674444
"364"	"SYN2"	-0.555970542106953	6.72564134577827e-63	60.6060606060606
"365"	"SYNDIG1"	-0.386126837221772	5.49514718736361e-23	35.478680611424
"366"	"SYNE1"	0.31871673010844	3.43163467260545e-36	94.3148297130598
"367"	"SYT17"	0.441696394124178	7.02177611359598e-24	53.016894609815
"368"	"TBC1D1"	0.340705753110631	1.07669898054571e-15	62.912308930008
"369"	"TEAD1"	0.311686868641653	4.14490822384058e-21	85.7334406006972
"370"	"TENM2"	-0.587822365952823	1.71449613163259e-117	98.2300884955752
"371"	"TENM3"	0.302190669847575	8.38019842227854e-11	54.5990882274068
"372"	"TESC"	0.489862243052608	5.65595350697291e-28	45.6958970233307
"373"	"TFDP2"	0.345407996155521	3.52439101932482e-19	77.822472512738
"374"	"THSD4"	1.09315575740363	3.34205810496577e-113	75.006704210244
"375"	"THSD7A"	0.504357247859553	1.20838763560438e-32	51.8905872888174
"376"	"TMEFF2"	-0.679175714424551	2.76886061244487e-73	45.1059265218557
"377"	"TMEM132D"	-0.585270618505688	4.06751493620688e-34	38.7771520514883
"378"	"TMEM178A"	0.348401060962627	4.51276859687256e-19	67.7661571466881
"379"	"TMEM178B"	0.344082591162816	8.74759417691599e-44	92.9739876642532
"380"	"TMEM2"	0.393861031255199	6.44690018250113e-15	68.3024939662108
"381"	"TMTC1"	-0.337832469754916	2.89396935059774e-16	68.3024939662108
"382"	"TNFRSF10B"	0.37695824137669	1.94742573822021e-25	38.7235183695361
"384"	"TPM4"	0.377761177037011	2.18160585172203e-28	41.9683561276482
"385"	"TRAF3"	0.412235186271793	5.85102275676098e-22	58.46071332797
"386"	"TSHZ2"	-1.05849313170073	4.982171648459e-158	29.4985250737463
"387"	"TSPAN5"	0.3492744063365	3.26545096934943e-31	91.8208635022794
"388"	"TTC28"	-0.306990285157622	6.11529868561318e-23	44.5159560203808
"389"	"TTC39C"	0.614534554550457	4.52766923974191e-53	74.3362831858407
"390"	"TTLL7"	-0.34372136645743	2.43748156048539e-19	67.551622418879
"391"	"UNC5C"	0.430468988873058	4.41358867989291e-28	84.2853311879861
"392"	"USP36"	0.410976108061218	6.20218885141482e-24	47.0903727540896
"393"	"USP53"	0.503256307276503	8.33351241723218e-28	63.5827299544114
"394"	"VPS37B"	0.52892089728702	3.59771515674298e-34	64.4945025475999
"395"	"WASL"	0.328849755095115	2.78219609680701e-19	43.3896486993832
"396"	"WBSCR17"	0.636108016095693	1.95368280780634e-131	93.1617055510861
"397"	"WIPF3"	0.613281014577171	9.96377414879515e-60	71.3596138374899
"398"	"XKR6"	0.350033897129413	7.98353536984299e-30	88.2542236524537
"399"	"ZBTB20"	0.844037252997172	2.54697129234072e-136	90.319120407616
"400"	"ZDHHC14"	0.625345347580121	2.83811626630708e-69	80.6114239742558
"401"	"ZEB2"	0.533687545743492	5.07029272146174e-38	84.3657817109145
"402"	"ZMAT4"	-0.526504421232167	1.79008143034602e-68	25.4491820863502
"403"	"ZNF331"	0.915846278183524	7.75393182131157e-85	68.3024939662108
"404"	"ZNF704"	-0.370631214046083	8.68437510011259e-40	35.2641458836149
"405"	"ZNF804A"	1.0517265683397	1.69971079750665e-96	74.0144810941271
